Model	Params	Recall	RR@10	QPS	SearchSecMedian	IndexSec	PeakRSSGB	Threads
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=1 heap_factor=1.0	0.5837195828505214	0.8261877172653534	170193.14556477492	0.02028283799882047	33.76919502099918	3.9008750915527344	64
SEISMIC	n_postings=1000 summary_energy=0.6 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=1 heap_factor=1.0	0.6597334878331402	0.8977404403244496	164502.11208148193	0.020984533002774697	57.32033835499897	4.761993408203125	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.704287369640788	0.9319235225955967	160344.84358807278	0.02152860000205692	33.88040570099838	3.9072494506835938	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.7066628041714947	0.93279258400927	154563.5815558343	0.02233385099680163	34.589354631003516	3.9072532653808594	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=1 heap_factor=1.0	0.7125434530706837	0.9411935110081112	150391.36828535545	0.022953444997256156	108.20340261700039	7.720756530761719	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.7141077636152955	0.93279258400927	149996.41737263883	0.023013883001112845	33.76919502099918	3.9008750915527344	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0	0.7632097334878332	0.9698725376593279	146632.9410789405	0.02354177700181026	33.88040570099838	3.9072494506835938	64
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0	0.7667728852838934	0.970162224797219	143826.99896574757	0.02400105699780397	34.589354631003516	3.9072532653808594	64
SEISMIC	n_postings=1000 summary_energy=0.6 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.8074449594438007	0.9727694090382387	136589.20531722973	0.025272860999393743	57.32033835499897	4.7838592529296875	64
SEISMIC	n_postings=1000 summary_energy=0.6 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.809154113557358	0.9727694090382387	134498.9964816455	0.02566561900312081	59.05521362699801	4.782863616943359	64
