Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.8_b7,"M=32 efC=200 ef=3200 alpha=0.8 beta=7 q=u8",64,0.9938876014,1.0000,170.4581,0.8105,0.0000,1.202570,"1.203493;1.203064;1.202301;1.202217;1.202570",348.369061,2870.52,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=10 alpha=0.8 beta=8 q=u8",64,0.9484646582,0.9835,170.4581,0.8105,0.0000,0.045897,"0.046525;0.046184;0.045897;0.045707;0.045795",13.295771,75211.89,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=20 alpha=0.8 beta=8 q=u8",64,0.9484646582,0.9835,170.4581,0.8105,0.0000,0.045625,"0.045726;0.045811;0.045625;0.045524;0.045523",13.216976,75660.27,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=50 alpha=0.8 beta=8 q=u8",64,0.9484646582,0.9835,170.4581,0.8105,0.0000,0.045512,"0.045412;0.045567;0.045605;0.045512;0.045342",13.184241,75848.13,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=100 alpha=0.8 beta=8 q=u8",64,0.9563731170,0.9878,170.4581,0.8105,0.0000,0.054930,"0.054794;0.054930;0.054910;0.055068;0.054939",15.912514,62843.62,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=200 alpha=0.8 beta=8 q=u8",64,0.9766512167,0.9977,170.4581,0.8105,0.0000,0.099102,"0.098977;0.098846;0.099267;0.099102;0.099448",28.708575,34832.80,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=400 alpha=0.8 beta=8 q=u8",64,0.9851390498,1.0000,170.4581,0.8105,0.0000,0.180359,"0.180359;0.180942;0.179797;0.180677;0.179615",52.247683,19139.60,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=800 alpha=0.8 beta=8 q=u8",64,0.9892236385,1.0000,170.4581,0.8105,0.0000,0.338818,"0.338039;0.337717;0.340141;0.338818;0.338824",98.151217,10188.36,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=1600 alpha=0.8 beta=8 q=u8",64,0.9920625724,1.0000,170.4581,0.8105,0.0000,0.644123,"0.645081;0.644305;0.644123;0.644043;0.643826",186.594148,5359.22,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.8_b8,"M=32 efC=200 ef=3200 alpha=0.8 beta=8 q=u8",64,0.9940614137,1.0000,170.4581,0.8105,0.0000,1.202962,"1.203300;1.202962;1.203631;1.202927;1.201835",348.482619,2869.58,,4.46,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=10 alpha=0.85 beta=1 q=u8",64,0.6980880649,0.5152,190.7150,0.8114,0.0000,0.008973,"0.010220;0.009583;0.008973;0.008869;0.008832",2.599363,384709.68,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=20 alpha=0.85 beta=1 q=u8",64,0.7858922364,0.6126,190.7150,0.8114,0.0000,0.015292,"0.015502;0.015360;0.015292;0.015181;0.015148",4.429896,225738.95,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=50 alpha=0.85 beta=1 q=u8",64,0.8539397451,0.6924,190.7150,0.8114,0.0000,0.032119,"0.032523;0.032177;0.032119;0.031927;0.031805",9.304461,107475.33,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=100 alpha=0.85 beta=1 q=u8",64,0.8775202781,0.7185,190.7150,0.8114,0.0000,0.057759,"0.057733;0.057636;0.058025;0.057822;0.057759",16.732039,59765.58,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=200 alpha=0.85 beta=1 q=u8",64,0.8919177289,0.7327,190.7150,0.8114,0.0000,0.105308,"0.104889;0.105308;0.105734;0.104952;0.105977",30.506373,32780.04,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=400 alpha=0.85 beta=1 q=u8",64,0.8994495944,0.7424,190.7150,0.8114,0.0000,0.193218,"0.193259;0.192835;0.193056;0.193218;0.193429",55.972769,17865.83,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=800 alpha=0.85 beta=1 q=u8",64,0.9031865585,0.7497,190.7150,0.8114,0.0000,0.363918,"0.363268;0.363316;0.364138;0.363918;0.364367",105.422364,9485.65,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=1600 alpha=0.85 beta=1 q=u8",64,0.9058227115,0.7545,190.7150,0.8114,0.0000,0.695896,"0.695943;0.695771;0.695144;0.695896;0.696734",201.592121,4960.51,,4.52,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b1,"M=32 efC=200 ef=3200 alpha=0.85 beta=1 q=u8",64,0.9068945539,0.7573,190.7150,0.8114,0.0000,1.310047,"1.310047;1.311760;1.308865;1.312316;1.309657",379.503766,2635.02,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=10 alpha=0.85 beta=2 q=u8",64,0.8413093859,0.9218,190.7150,0.8114,0.0000,0.016236,"0.017072;0.016407;0.016236;0.016074;0.016072",4.703360,212613.94,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=20 alpha=0.85 beta=2 q=u8",64,0.8413093859,0.9218,190.7150,0.8114,0.0000,0.015894,"0.015995;0.015933;0.015862;0.015894;0.015769",4.604287,217188.88,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=50 alpha=0.85 beta=2 q=u8",64,0.9226825029,0.9728,190.7150,0.8114,0.0000,0.032726,"0.033107;0.032822;0.032684;0.032726;0.032501",9.480301,105481.88,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=100 alpha=0.85 beta=2 q=u8",64,0.9515353418,0.9878,190.7150,0.8114,0.0000,0.058487,"0.058487;0.058552;0.058520;0.058321;0.058388",16.942932,59021.66,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=200 alpha=0.85 beta=2 q=u8",64,0.9691772885,0.9957,190.7150,0.8114,0.0000,0.105988,"0.105167;0.105682;0.105988;0.106017;0.106352",30.703360,32569.72,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=400 alpha=0.85 beta=2 q=u8",64,0.9789107764,0.9991,190.7150,0.8114,0.0000,0.193650,"0.193914;0.193650;0.193793;0.193197;0.193647",56.097914,17825.97,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=800 alpha=0.85 beta=2 q=u8",64,0.9839803013,1.0000,190.7150,0.8114,0.0000,0.364631,"0.364030;0.364051;0.364631;0.364733;0.364738",105.628911,9467.11,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=1600 alpha=0.85 beta=2 q=u8",64,0.9873117034,1.0000,190.7150,0.8114,0.0000,0.696973,"0.696831;0.697208;0.697092;0.696973;0.696901",201.904114,4952.85,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b2,"M=32 efC=200 ef=3200 alpha=0.85 beta=2 q=u8",64,0.9891946698,1.0000,190.7150,0.8114,0.0000,1.310639,"1.310916;1.310522;1.310639;1.309655;1.311022",379.675261,2633.83,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=10 alpha=0.85 beta=3 q=u8",64,0.8902665122,0.9513,190.7150,0.8114,0.0000,0.022370,"0.023295;0.022838;0.022370;0.022114;0.022076",6.480301,154313.81,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=20 alpha=0.85 beta=3 q=u8",64,0.8902665122,0.9513,190.7150,0.8114,0.0000,0.021815,"0.021883;0.021873;0.021815;0.021707;0.021743",6.319525,158239.74,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=50 alpha=0.85 beta=3 q=u8",64,0.9259269988,0.9728,190.7150,0.8114,0.0000,0.032911,"0.033124;0.032962;0.032911;0.032828;0.032813",9.533893,104888.94,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=100 alpha=0.85 beta=3 q=u8",64,0.9550405562,0.9878,190.7150,0.8114,0.0000,0.058596,"0.058596;0.058641;0.058731;0.058585;0.058521",16.974508,58911.87,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=200 alpha=0.85 beta=3 q=u8",64,0.9731170336,0.9957,190.7150,0.8114,0.0000,0.105731,"0.105731;0.105622;0.106503;0.105588;0.106130",30.628911,32648.89,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=400 alpha=0.85 beta=3 q=u8",64,0.9829374276,0.9991,190.7150,0.8114,0.0000,0.193969,"0.193969;0.194707;0.193882;0.193777;0.194159",56.190324,17796.66,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=800 alpha=0.85 beta=3 q=u8",64,0.9881807648,1.0000,190.7150,0.8114,0.0000,0.364536,"0.363683;0.364536;0.364327;0.364601;0.364856",105.601390,9469.57,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=1600 alpha=0.85 beta=3 q=u8",64,0.9916280417,1.0000,190.7150,0.8114,0.0000,0.696737,"0.695604;0.697385;0.696541;0.696737;0.697865",201.835747,4954.52,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b3,"M=32 efC=200 ef=3200 alpha=0.85 beta=3 q=u8",64,0.9935399768,1.0000,190.7150,0.8114,0.0000,1.311310,"1.312638;1.312976;1.311310;1.309502;1.310184",379.869641,2632.48,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=10 alpha=0.85 beta=4 q=u8",64,0.9104287370,0.9623,190.7150,0.8114,0.0000,0.028172,"0.028994;0.028621;0.028172;0.028108;0.027856",8.161066,122533.01,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=20 alpha=0.85 beta=4 q=u8",64,0.9104287370,0.9623,190.7150,0.8114,0.0000,0.027696,"0.027852;0.027773;0.027696;0.027602;0.027619",8.023175,124638.94,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=50 alpha=0.85 beta=4 q=u8",64,0.9264194670,0.9728,190.7150,0.8114,0.0000,0.033034,"0.033034;0.033095;0.033131;0.032985;0.033013",9.569525,104498.40,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=100 alpha=0.85 beta=4 q=u8",64,0.9557937428,0.9878,190.7150,0.8114,0.0000,0.058847,"0.059121;0.058928;0.058779;0.058847;0.058709",17.047219,58660.59,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=200 alpha=0.85 beta=4 q=u8",64,0.9738991889,0.9957,190.7150,0.8114,0.0000,0.106322,"0.106496;0.106115;0.106306;0.106391;0.106322",30.800116,32467.41,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=400 alpha=0.85 beta=4 q=u8",64,0.9837775203,0.9991,190.7150,0.8114,0.0000,0.194340,"0.194340;0.193508;0.194411;0.194122;0.194654",56.297798,17762.68,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=800 alpha=0.85 beta=4 q=u8",64,0.9891367323,1.0000,190.7150,0.8114,0.0000,0.364744,"0.364598;0.364744;0.364385;0.364988;0.365599",105.661645,9464.17,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=1600 alpha=0.85 beta=4 q=u8",64,0.9925840093,1.0000,190.7150,0.8114,0.0000,0.698002,"0.698111;0.697155;0.699249;0.698002;0.697786",202.202202,4945.54,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b4,"M=32 efC=200 ef=3200 alpha=0.85 beta=4 q=u8",64,0.9945538818,1.0000,190.7150,0.8114,0.0000,1.310661,"1.310516;1.310452;1.311444;1.311457;1.310661",379.681634,2633.79,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=10 alpha=0.85 beta=5 q=u8",64,0.9264774044,0.9728,190.7150,0.8114,0.0000,0.033993,"0.034640;0.034155;0.033993;0.033734;0.033525",9.847335,101550.32,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=20 alpha=0.85 beta=5 q=u8",64,0.9264774044,0.9728,190.7150,0.8114,0.0000,0.033413,"0.033356;0.033501;0.033413;0.033462;0.033345",9.679316,103313.08,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=50 alpha=0.85 beta=5 q=u8",64,0.9264774044,0.9728,190.7150,0.8114,0.0000,0.033286,"0.033331;0.033259;0.033286;0.033330;0.033269",9.642526,103707.26,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=100 alpha=0.85 beta=5 q=u8",64,0.9559675550,0.9878,190.7150,0.8114,0.0000,0.059056,"0.059239;0.059229;0.059056;0.058973;0.058863",17.107764,58452.99,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=200 alpha=0.85 beta=5 q=u8",64,0.9740730012,0.9957,190.7150,0.8114,0.0000,0.106430,"0.106151;0.106874;0.106410;0.106430;0.106754",30.831402,32434.46,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=400 alpha=0.85 beta=5 q=u8",64,0.9839513326,0.9991,190.7150,0.8114,0.0000,0.194272,"0.194801;0.194283;0.193913;0.194272;0.193884",56.278100,17768.90,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=800 alpha=0.85 beta=5 q=u8",64,0.9893395133,1.0000,190.7150,0.8114,0.0000,0.365647,"0.364800;0.365664;0.365647;0.364640;0.365824",105.923233,9440.80,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=1600 alpha=0.85 beta=5 q=u8",64,0.9928157590,1.0000,190.7150,0.8114,0.0000,0.697454,"0.697298;0.697197;0.698247;0.697454;0.698594",202.043453,4949.43,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b5,"M=32 efC=200 ef=3200 alpha=0.85 beta=5 q=u8",64,0.9948146002,1.0000,190.7150,0.8114,0.0000,1.311646,"1.311646;1.310537;1.312499;1.312500;1.310478",379.966976,2631.81,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=10 alpha=0.85 beta=6 q=u8",64,0.9367612978,0.9786,190.7150,0.8114,0.0000,0.039474,"0.040569;0.039868;0.039474;0.039389;0.039199",11.435110,87449.97,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=20 alpha=0.85 beta=6 q=u8",64,0.9367612978,0.9786,190.7150,0.8114,0.0000,0.039142,"0.039142;0.039306;0.039094;0.039166;0.038977",11.338934,88191.71,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=50 alpha=0.85 beta=6 q=u8",64,0.9367612978,0.9786,190.7150,0.8114,0.0000,0.038900,"0.038955;0.038913;0.038771;0.038900;0.038824",11.268830,88740.36,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=100 alpha=0.85 beta=6 q=u8",64,0.9560254925,0.9878,190.7150,0.8114,0.0000,0.059281,"0.059281;0.059351;0.059480;0.059200;0.059275",17.172943,58231.14,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=200 alpha=0.85 beta=6 q=u8",64,0.9741888760,0.9957,190.7150,0.8114,0.0000,0.107066,"0.106679;0.106772;0.107116;0.107066;0.107093",31.015643,32241.79,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=400 alpha=0.85 beta=6 q=u8",64,0.9840961761,0.9991,190.7150,0.8114,0.0000,0.194697,"0.194697;0.194920;0.195009;0.194656;0.194177",56.401217,17730.11,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=800 alpha=0.85 beta=6 q=u8",64,0.9894553882,1.0000,190.7150,0.8114,0.0000,0.365344,"0.366024;0.364999;0.365344;0.363926;0.365683",105.835458,9448.63,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=1600 alpha=0.85 beta=6 q=u8",64,0.9929606025,1.0000,190.7150,0.8114,0.0000,0.698574,"0.696995;0.697477;0.698574;0.699152;0.698753",202.367903,4941.50,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b6,"M=32 efC=200 ef=3200 alpha=0.85 beta=6 q=u8",64,0.9949304751,1.0000,190.7150,0.8114,0.0000,1.310123,"1.307671;1.310123;1.308841;1.311436;1.310508",379.525782,2634.87,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=10 alpha=0.85 beta=7 q=u8",64,0.9428736964,0.9812,190.7150,0.8114,0.0000,0.044851,"0.045282;0.045232;0.044851;0.044630;0.044587",12.992758,76965.95,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=20 alpha=0.85 beta=7 q=u8",64,0.9428736964,0.9812,190.7150,0.8114,0.0000,0.044572,"0.044648;0.044641;0.044572;0.044426;0.044351",12.911935,77447.73,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=50 alpha=0.85 beta=7 q=u8",64,0.9428736964,0.9812,190.7150,0.8114,0.0000,0.044406,"0.044414;0.044406;0.044318;0.044252;0.044445",12.863847,77737.24,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=100 alpha=0.85 beta=7 q=u8",64,0.9560834299,0.9878,190.7150,0.8114,0.0000,0.059589,"0.059444;0.059716;0.059589;0.059815;0.059482",17.262167,57930.15,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=200 alpha=0.85 beta=7 q=u8",64,0.9742468134,0.9957,190.7150,0.8114,0.0000,0.106919,"0.106919;0.106900;0.106964;0.107426;0.106668",30.973059,32286.12,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=400 alpha=0.85 beta=7 q=u8",64,0.9841541136,0.9991,190.7150,0.8114,0.0000,0.194694,"0.194694;0.194494;0.194835;0.194510;0.195069",56.400348,17730.39,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=800 alpha=0.85 beta=7 q=u8",64,0.9895422943,1.0000,190.7150,0.8114,0.0000,0.365591,"0.365591;0.365089;0.365777;0.365507;0.366687",105.907010,9442.25,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=1600 alpha=0.85 beta=7 q=u8",64,0.9930475087,1.0000,190.7150,0.8114,0.0000,0.698633,"0.699290;0.698407;0.698633;0.698539;0.700538",202.384994,4941.08,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b7,"M=32 efC=200 ef=3200 alpha=0.85 beta=7 q=u8",64,0.9950463499,1.0000,190.7150,0.8114,0.0000,1.309431,"1.309431;1.309933;1.308339;1.309840;1.308917",379.325319,2636.26,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=10 alpha=0.85 beta=8 q=u8",64,0.9476535342,0.9832,190.7150,0.8114,0.0000,0.050391,"0.050712;0.050462;0.050391;0.050008;0.050279",14.597625,68504.30,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=20 alpha=0.85 beta=8 q=u8",64,0.9476535342,0.9832,190.7150,0.8114,0.0000,0.049943,"0.049990;0.049917;0.050060;0.049855;0.049943",14.467845,69118.80,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=50 alpha=0.85 beta=8 q=u8",64,0.9476535342,0.9832,190.7150,0.8114,0.0000,0.049813,"0.049796;0.049881;0.050012;0.049813;0.049707",14.430185,69299.18,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=100 alpha=0.85 beta=8 q=u8",64,0.9561413673,0.9878,190.7150,0.8114,0.0000,0.059852,"0.059593;0.059852;0.059682;0.059908;0.059910",17.338355,57675.60,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=200 alpha=0.85 beta=8 q=u8",64,0.9742757822,0.9957,190.7150,0.8114,0.0000,0.107137,"0.106572;0.107424;0.107161;0.106930;0.107137",31.036211,32220.43,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=400 alpha=0.85 beta=8 q=u8",64,0.9841830823,0.9991,190.7150,0.8114,0.0000,0.194867,"0.194052;0.194867;0.194294;0.195454;0.194893",56.450463,17714.65,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=800 alpha=0.85 beta=8 q=u8",64,0.9895712630,1.0000,190.7150,0.8114,0.0000,0.366092,"0.366092;0.365143;0.366115;0.366640;0.365333",106.052144,9429.32,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=1600 alpha=0.85 beta=8 q=u8",64,0.9930475087,1.0000,190.7150,0.8114,0.0000,0.698360,"0.698757;0.698360;0.698333;0.698018;0.701139",202.305910,4943.01,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.85_b8,"M=32 efC=200 ef=3200 alpha=0.85 beta=8 q=u8",64,0.9950463499,1.0000,190.7150,0.8114,0.0000,1.308426,"1.308426;1.310812;1.309028;1.306138;1.308181",379.034183,2638.28,,4.53,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=10 alpha=0.9 beta=1 q=u8",64,0.7043163384,0.5165,216.3556,0.8188,0.0000,0.010273,"0.011272;0.010728;0.010273;0.010208;0.010260",2.975956,336026.48,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=20 alpha=0.9 beta=1 q=u8",64,0.8042294322,0.6408,216.3556,0.8188,0.0000,0.017620,"0.017779;0.017712;0.017620;0.017549;0.017453",5.104287,195913.73,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=50 alpha=0.9 beta=1 q=u8",64,0.8731460023,0.7259,216.3556,0.8188,0.0000,0.036717,"0.037173;0.037015;0.036717;0.036577;0.036492",10.636443,94016.40,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=100 alpha=0.9 beta=1 q=u8",64,0.9076477404,0.7606,216.3556,0.8188,0.0000,0.065507,"0.065507;0.065430;0.065579;0.065511;0.065307",18.976535,52696.66,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=200 alpha=0.9 beta=1 q=u8",64,0.9213789108,0.7772,216.3556,0.8188,0.0000,0.118818,"0.118931;0.118384;0.118818;0.119112;0.118113",34.420046,29052.84,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=400 alpha=0.9 beta=1 q=u8",64,0.9296639629,0.7879,216.3556,0.8188,0.0000,0.216019,"0.216437;0.216012;0.215134;0.217434;0.216019",62.577926,15980.08,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=800 alpha=0.9 beta=1 q=u8",64,0.9326767092,0.7944,216.3556,0.8188,0.0000,0.404846,"0.404846;0.404746;0.405615;0.406536;0.404426",117.278679,8526.70,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=1600 alpha=0.9 beta=1 q=u8",64,0.9354577057,0.7986,216.3556,0.8188,0.0000,0.774209,"0.774209;0.773478;0.774920;0.773776;0.774643",224.278389,4458.74,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=3200 alpha=0.9 beta=1 q=u8",64,0.9365005794,0.8001,216.3556,0.8188,0.0000,1.452406,"1.452406;1.452330;1.453308;1.450561;1.455102",420.743337,2376.75,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=10 alpha=0.9 beta=2 q=u8",64,0.8391657010,0.9181,216.3556,0.8188,0.0000,0.018420,"0.019180;0.018661;0.018420;0.018397;0.018230",5.336037,187404.99,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=20 alpha=0.9 beta=2 q=u8",64,0.8391657010,0.9181,216.3556,0.8188,0.0000,0.018067,"0.018125;0.018098;0.018067;0.017965;0.017996",5.233778,191066.59,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=50 alpha=0.9 beta=2 q=u8",64,0.9185110081,0.9658,216.3556,0.8188,0.0000,0.037312,"0.037677;0.037362;0.037312;0.037152;0.037005",10.808806,92517.15,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=100 alpha=0.9 beta=2 q=u8",64,0.9579374276,0.9899,216.3556,0.8188,0.0000,0.065899,"0.066208;0.065923;0.065746;0.065878;0.065899",19.090093,52383.19,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=200 alpha=0.9 beta=2 q=u8",64,0.9739571263,0.9959,216.3556,0.8188,0.0000,0.118973,"0.118973;0.119266;0.118961;0.119051;0.118882",34.464948,29014.99,,4.62,0,3452,10,True,nid007111,56977211
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=400 alpha=0.9 beta=2 q=u8",64,0.9841541136,0.9991,216.3556,0.8188,0.0000,0.215860,"0.216026;0.215160;0.215860;0.215522;0.216702",62.531866,15991.85,,4.62,0,3452,10,True,nid007111,56977211
