Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=20 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9404692932,0.9933,111.8560,1.0280,0.0000,0.033681,"0.033748;0.033662;0.033582;0.033681;0.033732",9.756952,102491.02,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=50 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9404692932,0.9933,111.8560,1.0280,0.0000,0.033555,"0.033678;0.033600;0.033523;0.033450;0.033555",9.720452,102875.88,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=100 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9472769409,0.9959,111.8560,1.0280,0.0000,0.040893,"0.040778;0.040813;0.040928;0.040893;0.040955",11.846176,84415.43,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=200 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9584588644,0.9994,111.8560,1.0280,0.0000,0.073880,"0.073562;0.073811;0.073943;0.073880;0.074021",21.402086,46724.42,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=400 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9648609502,0.9997,111.8560,1.0280,0.0000,0.137794,"0.137794;0.137518;0.137901;0.137732;0.137809",39.917149,25051.89,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=800 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9684820394,1.0000,111.8560,1.0280,0.0000,0.261928,"0.261928;0.261862;0.262088;0.261962;0.261323",75.877173,13179.19,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=1600 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9713499421,1.0000,111.8560,1.0280,0.0000,0.504837,"0.504807;0.505410;0.504837;0.504830;0.505325",146.244786,6837.85,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.6_b8_s8x4,"M=32 efC=200 ef=3200 alpha=0.6 beta=8 q=u8 seedT=8 seedH=8 seedS=4",64,0.9730011587,1.0000,111.8560,1.0280,0.0000,0.960587,"0.961024;0.960032;0.959964;0.960587;0.962047",278.269699,3593.64,,4.26,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=1 q=u8",64,0.6229142526,0.4892,139.2556,0.8290,0.0000,0.006743,"0.008096;0.007551;0.006743;0.006624;0.006567",1.953360,511938.31,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=1 q=u8",64,0.7070973349,0.5720,139.2556,0.8290,0.0000,0.011776,"0.011940;0.011864;0.011749;0.011776;0.011676",3.411356,293138.59,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=1 q=u8",64,0.7588644264,0.6191,139.2556,0.8290,0.0000,0.024565,"0.024945;0.024593;0.024565;0.024428;0.024507",7.116165,140525.14,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=1 q=u8",64,0.7802723059,0.6375,139.2556,0.8290,0.0000,0.044605,"0.044508;0.044605;0.044433;0.044795;0.044622",12.921495,77390.43,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=1 q=u8",64,0.7902375435,0.6478,139.2556,0.8290,0.0000,0.082201,"0.082231;0.082104;0.082201;0.082071;0.082342",23.812572,41994.62,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=1 q=u8",64,0.7968424102,0.6528,139.2556,0.8290,0.0000,0.153038,"0.153038;0.153015;0.152911;0.153103;0.153190",44.333140,22556.49,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=1 q=u8",64,0.7994785632,0.6558,139.2556,0.8290,0.0000,0.288727,"0.288024;0.289052;0.288727;0.289032;0.288160",83.640498,11955.93,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=1 q=u8",64,0.8009559676,0.6579,139.2556,0.8290,0.0000,0.553485,"0.553485;0.552914;0.553732;0.553922;0.553001",160.337486,6236.84,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=1 q=u8",64,0.8019698725,0.6591,139.2556,0.8290,0.0000,1.045706,"1.045313;1.047278;1.045706;1.045570;1.046740",302.927578,3301.12,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=2 q=u8",64,0.8134414832,0.9227,139.2556,0.8290,0.0000,0.012690,"0.013650;0.012976;0.012690;0.012610;0.012524",3.676130,272025.22,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8",64,0.8134414832,0.9227,139.2556,0.8290,0.0000,0.012465,"0.012464;0.012465;0.012538;0.012443;0.012496",3.610950,276935.42,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=2 q=u8",64,0.8815469293,0.9681,139.2556,0.8290,0.0000,0.025340,"0.025493;0.025455;0.025197;0.025340;0.025144",7.340672,136227.31,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=2 q=u8",64,0.9095307068,0.9875,139.2556,0.8290,0.0000,0.045684,"0.045896;0.045684;0.045720;0.045651;0.045584",13.234067,75562.56,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=2 q=u8",64,0.9229142526,0.9954,139.2556,0.8290,0.0000,0.082837,"0.082563;0.082860;0.082541;0.083249;0.082837",23.996813,41672.20,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=2 q=u8",64,0.9311993048,0.9991,139.2556,0.8290,0.0000,0.153711,"0.153711;0.153431;0.153324;0.153964;0.153884",44.528100,22457.73,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=2 q=u8",64,0.9353997683,1.0000,139.2556,0.8290,0.0000,0.288774,"0.288814;0.288567;0.288949;0.288707;0.288774",83.654114,11953.98,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=2 q=u8",64,0.9376882966,1.0000,139.2556,0.8290,0.0000,0.553786,"0.554929;0.553786;0.553323;0.553535;0.553908",160.424681,6233.45,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=2 q=u8",64,0.9398030127,1.0000,139.2556,0.8290,0.0000,1.045712,"1.045712;1.045009;1.045753;1.046000;1.045132",302.929316,3301.10,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=3 q=u8",64,0.8699015064,0.9450,139.2556,0.8290,0.0000,0.017468,"0.018456;0.017821;0.017468;0.017282;0.017286",5.060255,197618.50,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=3 q=u8",64,0.8699015064,0.9450,139.2556,0.8290,0.0000,0.017140,"0.017140;0.017196;0.017190;0.016969;0.017074",4.965238,201400.23,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=3 q=u8",64,0.9053592121,0.9681,139.2556,0.8290,0.0000,0.025596,"0.025756;0.025694;0.025510;0.025545;0.025596",7.414832,134864.82,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=3 q=u8",64,0.9352259560,0.9875,139.2556,0.8290,0.0000,0.046001,"0.045904;0.046007;0.046060;0.045822;0.046001",13.325898,75041.85,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=3 q=u8",64,0.9494206257,0.9954,139.2556,0.8290,0.0000,0.083175,"0.083283;0.083089;0.083175;0.083054;0.083332",24.094728,41502.86,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=3 q=u8",64,0.9586616454,0.9991,139.2556,0.8290,0.0000,0.153886,"0.153886;0.153860;0.154371;0.153792;0.154057",44.578795,22432.19,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=3 q=u8",64,0.9633256083,1.0000,139.2556,0.8290,0.0000,0.289122,"0.288965;0.289269;0.290282;0.288857;0.289122",83.754925,11939.60,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=3 q=u8",64,0.9656720742,1.0000,139.2556,0.8290,0.0000,0.554220,"0.554214;0.554220;0.554453;0.553474;0.555106",160.550406,6228.57,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b3_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=3 q=u8",64,0.9678157590,1.0000,139.2556,0.8290,0.0000,1.045670,"1.046506;1.045471;1.045374;1.045670;1.046732",302.917149,3301.23,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=4 q=u8",64,0.9003186559,0.9603,139.2556,0.8290,0.0000,0.021942,"0.023057;0.022393;0.021942;0.021887;0.021862",6.356315,157323.85,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=4 q=u8",64,0.9003186559,0.9603,139.2556,0.8290,0.0000,0.021681,"0.021853;0.021768;0.021681;0.021678;0.021678",6.280707,159217.75,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=4 q=u8",64,0.9131807648,0.9681,139.2556,0.8290,0.0000,0.025860,"0.026083;0.025937;0.025860;0.025847;0.025746",7.491309,133488.01,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=4 q=u8",64,0.9447856315,0.9875,139.2556,0.8290,0.0000,0.046283,"0.046283;0.046272;0.046366;0.046209;0.046334",13.407590,74584.62,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=4 q=u8",64,0.9593279258,0.9954,139.2556,0.8290,0.0000,0.083521,"0.083443;0.083593;0.083521;0.083577;0.083332",24.194959,41330.92,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=4 q=u8",64,0.9690034762,0.9991,139.2556,0.8290,0.0000,0.154145,"0.154337;0.154030;0.154573;0.154145;0.154108",44.653824,22394.50,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=4 q=u8",64,0.9737833140,1.0000,139.2556,0.8290,0.0000,0.289730,"0.290090;0.290161;0.289587;0.289596;0.289730",83.931054,11914.54,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=4 q=u8",64,0.9763035921,1.0000,139.2556,0.8290,0.0000,0.554900,"0.555357;0.554333;0.554900;0.554677;0.555309",160.747393,6220.94,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b4_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=4 q=u8",64,0.9785631518,1.0000,139.2556,0.8290,0.0000,1.045851,"1.045723;1.046754;1.045851;1.045844;1.048492",302.969583,3300.66,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=5 q=u8",64,0.9172653534,0.9681,139.2556,0.8290,0.0000,0.026646,"0.027576;0.026908;0.026646;0.026541;0.026397",7.719003,129550.40,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=5 q=u8",64,0.9172653534,0.9681,139.2556,0.8290,0.0000,0.026197,"0.026243;0.026321;0.026185;0.026139;0.026197",7.588934,131770.81,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=5 q=u8",64,0.9172653534,0.9681,139.2556,0.8290,0.0000,0.026184,"0.026161;0.026195;0.026184;0.026186;0.026079",7.585168,131836.24,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=5 q=u8",64,0.9494785632,0.9875,139.2556,0.8290,0.0000,0.046619,"0.046788;0.046619;0.046886;0.046447;0.046542",13.504925,74047.06,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=5 q=u8",64,0.9645133256,0.9954,139.2556,0.8290,0.0000,0.083991,"0.083962;0.083867;0.084044;0.084013;0.083991",24.331112,41099.64,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=5 q=u8",64,0.9743626883,0.9991,139.2556,0.8290,0.0000,0.154412,"0.154945;0.154373;0.154757;0.154412;0.154307",44.731170,22355.78,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=5 q=u8",64,0.9793453071,1.0000,139.2556,0.8290,0.0000,0.289756,"0.289740;0.289837;0.289756;0.290056;0.289065",83.938586,11913.47,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=5 q=u8",64,0.9817497103,1.0000,139.2556,0.8290,0.0000,0.554626,"0.554236;0.554870;0.554626;0.554970;0.554212",160.668019,6224.01,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b5_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=5 q=u8",64,0.9841541136,1.0000,139.2556,0.8290,0.0000,1.046765,"1.045935;1.047712;1.046900;1.045892;1.046765",303.234357,3297.78,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=6 q=u8",64,0.9305040556,0.9754,139.2556,0.8290,0.0000,0.031139,"0.031899;0.031586;0.031139;0.030908;0.030848",9.020568,110857.77,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=6 q=u8",64,0.9305040556,0.9754,139.2556,0.8290,0.0000,0.030760,"0.030987;0.030868;0.030760;0.030512;0.030506",8.910776,112223.67,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=6 q=u8",64,0.9305040556,0.9754,139.2556,0.8290,0.0000,0.030504,"0.030582;0.030489;0.030504;0.030486;0.030678",8.836616,113165.49,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=6 q=u8",64,0.9518539977,0.9875,139.2556,0.8290,0.0000,0.046735,"0.046603;0.046714;0.046736;0.046992;0.046735",13.538528,73863.27,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=6 q=u8",64,0.9671784473,0.9954,139.2556,0.8290,0.0000,0.084258,"0.084258;0.084258;0.084217;0.083722;0.084533",24.408459,40969.40,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=6 q=u8",64,0.9772595597,0.9991,139.2556,0.8290,0.0000,0.154840,"0.154913;0.154737;0.154884;0.154564;0.154840",44.855156,22293.98,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=6 q=u8",64,0.9824159907,1.0000,139.2556,0.8290,0.0000,0.289846,"0.289771;0.289815;0.290390;0.289846;0.290386",83.964658,11909.77,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=6 q=u8",64,0.9849362688,1.0000,139.2556,0.8290,0.0000,0.555961,"0.554923;0.555961;0.556069;0.555791;0.556397",161.054751,6209.07,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b6_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=6 q=u8",64,0.9872827346,1.0000,139.2556,0.8290,0.0000,1.046847,"1.046847;1.047087;1.047983;1.046561;1.046618",303.258111,3297.52,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=7 q=u8",64,0.9389629200,0.9794,139.2556,0.8290,0.0000,0.035478,"0.036046;0.035648;0.035478;0.035172;0.035118",10.277520,97299.74,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=7 q=u8",64,0.9389629200,0.9794,139.2556,0.8290,0.0000,0.034898,"0.034961;0.034948;0.034822;0.034837;0.034898",10.109502,98916.84,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=7 q=u8",64,0.9389629200,0.9794,139.2556,0.8290,0.0000,0.034782,"0.035093;0.034804;0.034782;0.034758;0.034763",10.075898,99246.74,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=7 q=u8",64,0.9531865585,0.9875,139.2556,0.8290,0.0000,0.047208,"0.047126;0.047208;0.047326;0.046957;0.047235",13.675550,73123.20,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=7 q=u8",64,0.9685110081,0.9954,139.2556,0.8290,0.0000,0.084355,"0.084496;0.084583;0.084355;0.084336;0.084355",24.436559,40922.29,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=7 q=u8",64,0.9788818076,0.9991,139.2556,0.8290,0.0000,0.154841,"0.154776;0.154820;0.154841;0.154863;0.154979",44.855446,22293.84,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=7 q=u8",64,0.9840382387,1.0000,139.2556,0.8290,0.0000,0.290149,"0.289714;0.290149;0.290721;0.289909;0.290319",84.052433,11897.34,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=7 q=u8",64,0.9867323291,1.0000,139.2556,0.8290,0.0000,0.555675,"0.556137;0.555675;0.555912;0.555565;0.555564",160.971900,6212.26,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b7_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=7 q=u8",64,0.9891657010,1.0000,139.2556,0.8290,0.0000,1.047193,"1.047193;1.048374;1.047015;1.047390;1.046992",303.358343,3296.43,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=10 alpha=0.7 beta=8 q=u8",64,0.9452491309,0.9820,139.2556,0.8290,0.0000,0.039732,"0.040379;0.039836;0.039732;0.039630;0.039473",11.509849,86882.11,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=20 alpha=0.7 beta=8 q=u8",64,0.9452491309,0.9820,139.2556,0.8290,0.0000,0.039351,"0.039405;0.039603;0.039180;0.039351;0.039257",11.399479,87723.31,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=50 alpha=0.7 beta=8 q=u8",64,0.9452491309,0.9820,139.2556,0.8290,0.0000,0.039446,"0.039488;0.039424;0.039441;0.039446;0.039477",11.426999,87512.04,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=100 alpha=0.7 beta=8 q=u8",64,0.9545770568,0.9875,139.2556,0.8290,0.0000,0.047501,"0.047501;0.047549;0.047408;0.047404;0.047504",13.760429,72672.15,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=200 alpha=0.7 beta=8 q=u8",64,0.9699304751,0.9954,139.2556,0.8290,0.0000,0.084606,"0.084607;0.084628;0.084606;0.084508;0.084543",24.509270,40800.89,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=400 alpha=0.7 beta=8 q=u8",64,0.9801274623,0.9991,139.2556,0.8290,0.0000,0.155428,"0.155501;0.155247;0.155446;0.155132;0.155428",45.025492,22209.64,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=800 alpha=0.7 beta=8 q=u8",64,0.9854287370,1.0000,139.2556,0.8290,0.0000,0.290430,"0.290589;0.290313;0.290430;0.290615;0.290193",84.133835,11885.82,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=1600 alpha=0.7 beta=8 q=u8",64,0.9881228273,1.0000,139.2556,0.8290,0.0000,0.556251,"0.555745;0.556218;0.556251;0.556903;0.556525",161.138760,6205.83,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b8_s0x0,"M=32 efC=200 ef=3200 alpha=0.7 beta=8 q=u8",64,0.9905561993,1.0000,139.2556,0.8290,0.0000,1.048404,"1.047682;1.048624;1.048404;1.048965;1.046703",303.709154,3292.62,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=10 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7641077636,0.6223,139.2556,0.8290,0.0000,0.015258,"0.016405;0.015501;0.015249;0.015258;0.015164",4.420046,226241.97,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=20 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7641077636,0.6223,139.2556,0.8290,0.0000,0.014942,"0.014975;0.015010;0.014941;0.014942;0.014899",4.328505,231026.64,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=50 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7764194670,0.6317,139.2556,0.8290,0.0000,0.022143,"0.022302;0.022134;0.022187;0.022143;0.022069",6.414542,155895.77,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=100 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7887311703,0.6452,139.2556,0.8290,0.0000,0.042643,"0.042648;0.042712;0.042643;0.042544;0.042432",12.353129,80951.15,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=200 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7948146002,0.6516,139.2556,0.8290,0.0000,0.080286,"0.080286;0.080320;0.080344;0.080094;0.080205",23.257822,42996.29,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=400 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7981170336,0.6543,139.2556,0.8290,0.0000,0.150765,"0.150902;0.150765;0.150814;0.150484;0.150479",43.674681,22896.56,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=800 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8000000000,0.6568,139.2556,0.8290,0.0000,0.287038,"0.287038;0.287817;0.287345;0.286890;0.286720",83.151217,12026.28,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=1600 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8013035921,0.6587,139.2556,0.8290,0.0000,0.553433,"0.553829;0.553088;0.553433;0.552167;0.554421",160.322422,6237.43,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=3200 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8021147161,0.6595,139.2556,0.8290,0.0000,1.044860,"1.046322;1.044308;1.044860;1.044523;1.044895",302.682503,3303.79,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=10 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8847914253,0.9812,139.2556,0.8290,0.0000,0.016106,"0.017136;0.016442;0.016106;0.015990;0.015937",4.665701,214330.06,,4.34,0,3452,10,True,nid006068,57240767
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8847914253,0.9812,139.2556,0.8290,0.0000,0.015827,"0.015877;0.015827;0.015859;0.015758;0.015748",4.584878,218108.30,,4.34,0,3452,10,True,nid006068,57240767
