Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=400 alpha=0.7 beta=2",64,0.9308806489,0.9991,134.4036,0.8556,0.0000,0.204063,"0.204139;0.202932;0.204063;0.203057;0.204881",59.114426,16916.34,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=800 alpha=0.7 beta=2",64,0.9353128621,1.0000,134.4036,0.8556,0.0000,0.385093,"0.385201;0.384010;0.385093;0.385560;0.384305",111.556489,8964.07,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=1600 alpha=0.7 beta=2",64,0.9375724218,1.0000,134.4036,0.8556,0.0000,0.737637,"0.737966;0.737637;0.737399;0.738092;0.735981",213.683951,4679.81,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b2,"M=32 efC=200 ef=3200 alpha=0.7 beta=2",64,0.9395422943,1.0000,134.4036,0.8556,0.0000,1.390194,"1.390970;1.388541;1.389841;1.390194;1.390240",402.721321,2483.11,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=10 alpha=0.7 beta=3",64,0.8727114716,0.9473,134.4473,0.8569,0.0000,0.022848,"0.024000;0.023199;0.022848;0.022487;0.022772",6.618772,151085.43,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=20 alpha=0.7 beta=3",64,0.8727114716,0.9473,134.4473,0.8569,0.0000,0.022418,"0.022467;0.022573;0.022418;0.022243;0.022254",6.494206,153983.41,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=50 alpha=0.7 beta=3",64,0.9087485516,0.9716,134.4473,0.8569,0.0000,0.033751,"0.033941;0.033751;0.033896;0.033748;0.033687",9.777231,102278.45,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=100 alpha=0.7 beta=3",64,0.9367612978,0.9887,134.4473,0.8569,0.0000,0.060569,"0.060395;0.060602;0.060664;0.060569;0.060261",17.546060,56992.85,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=200 alpha=0.7 beta=3",64,0.9501448436,0.9957,134.4473,0.8569,0.0000,0.110382,"0.110179;0.109707;0.110521;0.110635;0.110382",31.976246,31273.21,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=400 alpha=0.7 beta=3",64,0.9590092700,0.9994,134.4473,0.8569,0.0000,0.203855,"0.203298;0.203855;0.203446;0.204488;0.204135",59.054171,16933.60,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=800 alpha=0.7 beta=3",64,0.9635283893,1.0000,134.4473,0.8569,0.0000,0.384347,"0.384341;0.383628;0.384347;0.384348;0.384567",111.340382,8981.47,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=1600 alpha=0.7 beta=3",64,0.9661355736,1.0000,134.4473,0.8569,0.0000,0.736403,"0.736403;0.736172;0.737770;0.736728;0.736311",213.326477,4687.65,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b3,"M=32 efC=200 ef=3200 alpha=0.7 beta=3",64,0.9681344148,1.0000,134.4473,0.8569,0.0000,1.389725,"1.388235;1.389725;1.391929;1.388132;1.391245",402.585458,2483.94,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=10 alpha=0.7 beta=4",64,0.9023754345,0.9623,134.3932,0.8665,0.0000,0.029195,"0.030119;0.029668;0.029195;0.028955;0.028944",8.457416,118239.42,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=20 alpha=0.7 beta=4",64,0.9023754345,0.9623,134.3932,0.8665,0.0000,0.028872,"0.028922;0.028872;0.028904;0.028768;0.028707",8.363847,119562.21,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=50 alpha=0.7 beta=4",64,0.9144553882,0.9705,134.3932,0.8665,0.0000,0.034254,"0.034254;0.034290;0.034291;0.034246;0.034197",9.922943,100776.55,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=100 alpha=0.7 beta=4",64,0.9454519119,0.9887,134.3932,0.8665,0.0000,0.061071,"0.061144;0.061240;0.061071;0.060915;0.061010",17.691483,56524.37,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=200 alpha=0.7 beta=4",64,0.9592410197,0.9948,134.3932,0.8665,0.0000,0.109631,"0.109520;0.109363;0.109836;0.109631;0.109806",31.758691,31487.44,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=400 alpha=0.7 beta=4",64,0.9692931634,0.9994,134.3932,0.8665,0.0000,0.203140,"0.203140;0.202596;0.203714;0.203055;0.203975",58.847045,16993.21,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=800 alpha=0.7 beta=4",64,0.9732908459,1.0000,134.3932,0.8665,0.0000,0.384670,"0.384670;0.384415;0.383389;0.384880;0.385323",111.433951,8973.93,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=1600 alpha=0.7 beta=4",64,0.9759559676,1.0000,134.3932,0.8665,0.0000,0.737597,"0.737597;0.736159;0.738296;0.736385;0.738996",213.672364,4680.06,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b4,"M=32 efC=200 ef=3200 alpha=0.7 beta=4",64,0.9783314021,1.0000,134.3932,0.8665,0.0000,1.386090,"1.386650;1.387521;1.384945;1.386090;1.385658",401.532445,2490.46,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=10 alpha=0.7 beta=5",64,0.9187717265,0.9702,134.4130,0.8612,0.0000,0.034963,"0.035796;0.035501;0.034963;0.034961;0.034781",10.128331,98732.95,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=20 alpha=0.7 beta=5",64,0.9187717265,0.9702,134.4130,0.8612,0.0000,0.034789,"0.034970;0.034730;0.034789;0.034820;0.034710",10.077926,99226.77,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=50 alpha=0.7 beta=5",64,0.9187717265,0.9702,134.4130,0.8612,0.0000,0.034612,"0.034900;0.034609;0.034612;0.034674;0.034566",10.026651,99734.20,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=100 alpha=0.7 beta=5",64,0.9496234067,0.9875,134.4130,0.8612,0.0000,0.061070,"0.060872;0.061070;0.061247;0.061195;0.060996",17.691194,56525.30,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=200 alpha=0.7 beta=5",64,0.9643395133,0.9948,134.4130,0.8612,0.0000,0.109700,"0.109700;0.109388;0.109590;0.109876;0.110244",31.778679,31467.64,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=400 alpha=0.7 beta=5",64,0.9743337196,0.9991,134.4130,0.8612,0.0000,0.203319,"0.203930;0.203144;0.203369;0.203282;0.203319",58.898899,16978.25,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=800 alpha=0.7 beta=5",64,0.9792004635,1.0000,134.4130,0.8612,0.0000,0.384486,"0.385344;0.383866;0.385406;0.384486;0.384348",111.380649,8978.22,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=1600 alpha=0.7 beta=5",64,0.9818655852,1.0000,134.4130,0.8612,0.0000,0.736393,"0.737248;0.736393;0.733977;0.735988;0.737369",213.323581,4687.71,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.7_b5,"M=32 efC=200 ef=3200 alpha=0.7 beta=5",64,0.9840382387,1.0000,134.4130,0.8612,0.0000,1.385670,"1.386628;1.385956;1.384754;1.385591;1.385670",401.410776,2491.21,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=10 alpha=0.8 beta=1",64,0.6852838934,0.5195,165.2243,0.8603,0.0000,0.012555,"0.013572;0.012911;0.012555;0.012371;0.012392",3.637022,274950.22,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=20 alpha=0.8 beta=1",64,0.7656431054,0.6084,165.2243,0.8603,0.0000,0.020725,"0.021150;0.020805;0.020725;0.020522;0.020455",6.003766,166562.12,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=50 alpha=0.8 beta=1",64,0.8225376593,0.6638,165.2243,0.8603,0.0000,0.042706,"0.042924;0.042771;0.042706;0.042597;0.042558",12.371379,80831.73,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=100 alpha=0.8 beta=1",64,0.8479432213,0.6865,165.2243,0.8603,0.0000,0.075202,"0.075117;0.075165;0.075218;0.075396;0.075202",21.785052,45903.03,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=200 alpha=0.8 beta=1",64,0.8627462341,0.7016,165.2243,0.8603,0.0000,0.133199,"0.133199;0.133821;0.132914;0.133093;0.133361",38.586037,25916.11,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=400 alpha=0.8 beta=1",64,0.8687137891,0.7093,165.2243,0.8603,0.0000,0.244575,"0.244790;0.244891;0.244575;0.244043;0.243842",70.850232,14114.28,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=800 alpha=0.8 beta=1",64,0.8714368482,0.7128,165.2243,0.8603,0.0000,0.465660,"0.465571;0.465660;0.465184;0.465797;0.465975",134.895713,7413.13,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=1600 alpha=0.8 beta=1",64,0.8731460023,0.7168,165.2243,0.8603,0.0000,0.897548,"0.898792;0.895842;0.895986;0.898503;0.897548",260.008111,3846.03,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b1,"M=32 efC=200 ef=3200 alpha=0.8 beta=1",64,0.8741599073,0.7194,165.2243,0.8603,0.0000,1.693937,"1.693842;1.693937;1.696419;1.694151;1.692074",490.711761,2037.86,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=10 alpha=0.8 beta=2",64,0.8394553882,0.9221,165.2643,0.8525,0.0000,0.021519,"0.022285;0.021956;0.021519;0.021488;0.021183",6.233778,160416.38,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=20 alpha=0.8 beta=2",64,0.8394553882,0.9221,165.2643,0.8525,0.0000,0.021027,"0.021104;0.021052;0.020920;0.021027;0.020897",6.091251,164169.88,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=50 alpha=0.8 beta=2",64,0.9136732329,0.9687,165.2643,0.8525,0.0000,0.043259,"0.043708;0.043508;0.043231;0.043228;0.043259",12.531576,79798.42,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=100 alpha=0.8 beta=2",64,0.9449594438,0.9878,165.2643,0.8525,0.0000,0.076307,"0.076307;0.076264;0.077009;0.076014;0.076407",22.105156,45238.31,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=200 alpha=0.8 beta=2",64,0.9624855156,0.9971,165.2643,0.8525,0.0000,0.135503,"0.135210;0.135503;0.135244;0.135671;0.135584",39.253476,25475.45,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=400 alpha=0.8 beta=2",64,0.9703070684,1.0000,165.2643,0.8525,0.0000,0.247012,"0.247012;0.247969;0.245680;0.246064;0.247127",71.556199,13975.03,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=800 alpha=0.8 beta=2",64,0.9743916570,1.0000,165.2643,0.8525,0.0000,0.468828,"0.468682;0.468824;0.468852;0.468828;0.468951",135.813441,7363.04,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=1600 alpha=0.8 beta=2",64,0.9770278100,1.0000,165.2643,0.8525,0.0000,0.902513,"0.901248;0.902513;0.902847;0.904131;0.901695",261.446408,3824.88,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b2,"M=32 efC=200 ef=3200 alpha=0.8 beta=2",64,0.9786790267,1.0000,165.2643,0.8525,0.0000,1.699421,"1.699763;1.696975;1.699421;1.697668;1.703088",492.300406,2031.28,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=10 alpha=0.8 beta=3",64,0.8865874855,0.9481,165.2655,0.8681,0.0000,0.029777,"0.030073;0.030061;0.029777;0.029590;0.029513",8.626014,115928.40,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=20 alpha=0.8 beta=3",64,0.8865874855,0.9481,165.2655,0.8681,0.0000,0.029205,"0.029274;0.029253;0.029205;0.029054;0.029053",8.460313,118198.94,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=50 alpha=0.8 beta=3",64,0.9237833140,0.9713,165.2655,0.8681,0.0000,0.043567,"0.043804;0.043567;0.043564;0.043543;0.043721",12.620800,79234.28,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=100 alpha=0.8 beta=3",64,0.9532155272,0.9884,165.2655,0.8681,0.0000,0.075844,"0.075844;0.075339;0.075919;0.075663;0.075950",21.971031,45514.48,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=200 alpha=0.8 beta=3",64,0.9730590962,0.9977,165.2655,0.8681,0.0000,0.134521,"0.133877;0.134521;0.134214;0.134650;0.134691",38.969003,25661.42,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=400 alpha=0.8 beta=3",64,0.9812862109,1.0000,165.2655,0.8681,0.0000,0.245365,"0.245858;0.246162;0.245365;0.245286;0.245346",71.079085,14068.84,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=800 alpha=0.8 beta=3",64,0.9851969873,1.0000,165.2655,0.8681,0.0000,0.466672,"0.467429;0.467003;0.466421;0.466672;0.466252",135.188876,7397.06,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=1600 alpha=0.8 beta=3",64,0.9878041715,1.0000,165.2655,0.8681,0.0000,0.899433,"0.900622;0.900119;0.899433;0.899242;0.898464",260.554171,3837.97,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b3,"M=32 efC=200 ef=3200 alpha=0.8 beta=3",64,0.9896292005,1.0000,165.2655,0.8681,0.0000,1.694148,"1.694148;1.693085;1.695792;1.695757;1.693168",490.772885,2037.60,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=10 alpha=0.8 beta=4",64,0.9092989571,0.9589,165.2030,0.8559,0.0000,0.036990,"0.037384;0.037260;0.036990;0.036833;0.036779",10.715527,93322.52,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=20 alpha=0.8 beta=4",64,0.9092989571,0.9589,165.2030,0.8559,0.0000,0.036585,"0.036648;0.036760;0.036585;0.036445;0.036503",10.598204,94355.61,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=50 alpha=0.8 beta=4",64,0.9247103129,0.9699,165.2030,0.8559,0.0000,0.043969,"0.044228;0.043969;0.043828;0.043900;0.044072",12.737254,78509.86,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=100 alpha=0.8 beta=4",64,0.9550115875,0.9881,165.2030,0.8559,0.0000,0.076275,"0.076065;0.076289;0.076275;0.075992;0.076375",22.095886,45257.29,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=200 alpha=0.8 beta=4",64,0.9749130939,0.9974,165.2030,0.8559,0.0000,0.134524,"0.134524;0.134721;0.134665;0.134126;0.134371",38.969873,25660.85,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=400 alpha=0.8 beta=4",64,0.9834298957,1.0000,165.2030,0.8559,0.0000,0.246030,"0.245268;0.245570;0.246554;0.246030;0.246265",71.271727,14030.81,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=800 alpha=0.8 beta=4",64,0.9876013905,1.0000,165.2030,0.8559,0.0000,0.467370,"0.467370;0.467314;0.469030;0.466759;0.468085",135.391078,7386.01,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=1600 alpha=0.8 beta=4",64,0.9902375435,1.0000,165.2030,0.8559,0.0000,0.899242,"0.898318;0.899169;0.899566;0.899242;0.899332",260.498841,3838.79,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b4,"M=32 efC=200 ef=3200 alpha=0.8 beta=4",64,0.9922074160,1.0000,165.2030,0.8559,0.0000,1.693624,"1.693624;1.693804;1.691366;1.690504;1.696683",490.621089,2038.23,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=10 alpha=0.8 beta=5",64,0.9244495944,0.9702,165.2686,0.8598,0.0000,0.044488,"0.044683;0.045095;0.044129;0.044488;0.044470",12.887601,77593.96,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=20 alpha=0.8 beta=5",64,0.9244495944,0.9702,165.2686,0.8598,0.0000,0.044230,"0.044270;0.044230;0.044132;0.044292;0.043979",12.812862,78046.57,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=50 alpha=0.8 beta=5",64,0.9244495944,0.9702,165.2686,0.8598,0.0000,0.044219,"0.044225;0.044152;0.044567;0.044219;0.044121",12.809676,78065.99,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=100 alpha=0.8 beta=5",64,0.9560544612,0.9875,165.2686,0.8598,0.0000,0.076133,"0.076259;0.075811;0.076230;0.076133;0.076045",22.054751,45341.70,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=200 alpha=0.8 beta=5",64,0.9758980301,0.9974,165.2686,0.8598,0.0000,0.134164,"0.133800;0.134632;0.133995;0.134815;0.134164",38.865585,25729.70,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=400 alpha=0.8 beta=5",64,0.9840382387,0.9997,165.2686,0.8598,0.0000,0.245630,"0.245293;0.245630;0.246051;0.245196;0.246130",71.155852,14053.66,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=800 alpha=0.8 beta=5",64,0.9886152955,1.0000,165.2686,0.8598,0.0000,0.467477,"0.465697;0.467780;0.466197;0.467731;0.467477",135.422074,7384.32,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=1600 alpha=0.8 beta=5",64,0.9913673233,1.0000,165.2686,0.8598,0.0000,0.897784,"0.895466;0.897784;0.898300;0.897966;0.897315",260.076477,3845.02,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.8_b5,"M=32 efC=200 ef=3200 alpha=0.8 beta=5",64,0.9933951333,1.0000,165.2686,0.8598,0.0000,1.688283,"1.693525;1.686381;1.688283;1.686565;1.688673",489.073870,2044.68,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=10 alpha=0.9 beta=1",64,0.7073001159,0.5187,209.3869,0.8692,0.0000,0.016408,"0.016260;0.016692;0.016489;0.016408;0.016232",4.753187,210385.18,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=20 alpha=0.9 beta=1",64,0.8049536501,0.6420,209.3869,0.8692,0.0000,0.026703,"0.027207;0.026986;0.026703;0.026638;0.026503",7.735516,129273.86,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=50 alpha=0.9 beta=1",64,0.8726825029,0.7264,209.3869,0.8692,0.0000,0.053838,"0.053500;0.053696;0.053878;0.053924;0.053838",15.596176,64118.28,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=100 alpha=0.9 beta=1",64,0.9073290846,0.7617,209.3869,0.8692,0.0000,0.091315,"0.091487;0.091013;0.091648;0.091237;0.091315",26.452781,37803.21,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=200 alpha=0.9 beta=1",64,0.9207995365,0.7775,209.3869,0.8692,0.0000,0.155905,"0.155905;0.155221;0.154955;0.156397;0.156578",45.163673,22141.69,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=400 alpha=0.9 beta=1",64,0.9293742758,0.7880,209.3869,0.8692,0.0000,0.283923,"0.284299;0.281069;0.283137;0.284137;0.283923",82.248841,12158.23,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=800 alpha=0.9 beta=1",64,0.9328794902,0.7940,209.3869,0.8692,0.0000,0.543617,"0.544158;0.543617;0.541867;0.544299;0.543135",157.478853,6350.06,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=1600 alpha=0.9 beta=1",64,0.9353707995,0.7985,209.3869,0.8692,0.0000,1.053150,"1.054786;1.053150;1.051325;1.051510;1.053781",305.084009,3277.79,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b1,"M=32 efC=200 ef=3200 alpha=0.9 beta=1",64,0.9365295481,0.8000,209.3869,0.8692,0.0000,1.990506,"1.987057;1.988154;1.990506;1.991277;1.996455",576.623986,1734.23,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=10 alpha=0.9 beta=2",64,0.8408748552,0.9193,209.4312,0.8508,0.0000,0.027571,"0.026961;0.028232;0.027817;0.027571;0.027349",7.986964,125204.02,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=20 alpha=0.9 beta=2",64,0.8408748552,0.9193,209.4312,0.8508,0.0000,0.027104,"0.027114;0.027104;0.027110;0.027050;0.026908",7.851680,127361.28,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=50 alpha=0.9 beta=2",64,0.9202201622,0.9664,209.4312,0.8508,0.0000,0.054492,"0.054492;0.054430;0.054703;0.054670;0.054296",15.785632,63348.75,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=100 alpha=0.9 beta=2",64,0.9598493627,0.9913,209.4312,0.8508,0.0000,0.091433,"0.090688;0.091477;0.091139;0.091560;0.091433",26.486964,37754.42,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=200 alpha=0.9 beta=2",64,0.9745075319,0.9962,209.4312,0.8508,0.0000,0.157056,"0.156778;0.157056;0.156930;0.158101;0.158396",45.497103,21979.42,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=400 alpha=0.9 beta=2",64,0.9843568946,0.9988,209.4312,0.8508,0.0000,0.285340,"0.287811;0.284880;0.285229;0.286681;0.285340",82.659328,12097.85,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=800 alpha=0.9 beta=2",64,0.9887022016,1.0000,209.4312,0.8508,0.0000,0.551339,"0.550191;0.552716;0.551339;0.551696;0.549317",159.715817,6261.12,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=1600 alpha=0.9 beta=2",64,0.9913673233,1.0000,209.4312,0.8508,0.0000,1.063854,"1.063854;1.064725;1.063483;1.064567;1.063730",308.184820,3244.81,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b2,"M=32 efC=200 ef=3200 alpha=0.9 beta=2",64,0.9931633835,1.0000,209.4312,0.8508,0.0000,2.012536,"2.014503;2.011212;2.018112;2.012536;2.011727",583.005794,1715.25,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=10 alpha=0.9 beta=3",64,0.8814600232,0.9426,209.2534,0.8533,0.0000,0.037553,"0.036023;0.037704;0.037699;0.037553;0.037372",10.878621,91923.41,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=20 alpha=0.9 beta=3",64,0.8814600232,0.9426,209.2534,0.8533,0.0000,0.037276,"0.037276;0.037244;0.037153;0.037288;0.037333",10.798378,92606.50,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=50 alpha=0.9 beta=3",64,0.9179026651,0.9644,209.2534,0.8533,0.0000,0.055409,"0.055005;0.055469;0.055193;0.055440;0.055409",16.051275,62300.35,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=100 alpha=0.9 beta=3",64,0.9591251448,0.9907,209.2534,0.8533,0.0000,0.092366,"0.092461;0.092080;0.092366;0.091979;0.092661",26.757242,37373.06,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=200 alpha=0.9 beta=3",64,0.9751448436,0.9962,209.2534,0.8533,0.0000,0.158176,"0.159431;0.157282;0.157424;0.159090;0.158176",45.821553,21823.79,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=400 alpha=0.9 beta=3",64,0.9854866744,0.9991,209.2534,0.8533,0.0000,0.287000,"0.288979;0.287000;0.285442;0.286446;0.289197",83.140209,12027.87,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=800 alpha=0.9 beta=3",64,0.9893974508,0.9997,209.2534,0.8533,0.0000,0.549978,"0.549978;0.549756;0.551621;0.548151;0.550749",159.321553,6276.61,,3.92,0,3452,10,True,nid007017,56908033
